source	target	distance_nm
MNHC	PACH	645.59
MNHC	PACP	855.34
MNHC	PAGM	769.39
MNHC	PAHE	785.25
MNHC	PAHH	776.11
MNHC	PAHM	855.34
MNHC	PALV	825.77
MNHC	PAPH	598.36
MNHC	PAPT	645.59
MNHC	PASC	855.34
MNHC	PATJ	855.34
MNHC	PATU	855.34
MNHC	PAUP	855.34
MNHC	PAVA	645.59
MNHC	PRCC	2093.20
MNHC	PRSJ	2097.44
MNHC	RIRH	969.88
MNHC	SCCH	959.44
MNHC	SCLA	842.19
MNHC	SCMU	959.44
MNHC	SCPG	786.86
MNHC	SDMK	172.08
MNHC	SDSV	172.08
MNHC	TNBM	609.02
MNHC	TNEM	699.58
MNHC	TNLB	609.02
MNHC	TNMH	609.02
MNHC	TNST	606.63
MNHC	TNUK	689.19
MNHC	TNVU	606.63
MNHC	TXAS	758.77
MNHC	TXBC	967.26
MNHC	TXCF	758.77
MNHC	TXCM	751.57
MNHC	TXCT	908.93
MNHC	TXDC	1053.53
MNHC	TXDL	908.93
MNHC	TXDM	908.93
MNHC	TXDR	1147.23
MNHC	TXDS	908.93
MNHC	TXFW	758.77
MNHC	TXHD	751.57
MNHC	TXHH	920.17
MNHC	TXHI	920.17
MNHC	TXHS	967.26
MNHC	TXJS	944.80
MNHC	TXLM	791.58
MNHC	TXLP	1006.88
MNHC	TXMC	751.57
MNHC	TXMH	920.17
MNHC	TXPL	758.77
MNHC	TXPM	751.57
MNHC	TXSP	751.57
MNHC	TXSW	855.84
MNHC	TXTC	920.17
MNHC	TXTX	751.57
MNHC	TXUC	967.26
MNHC	TXVA	920.17
MNHC	UTLD	858.70
MNHC	UTMC	856.40
MNHC	UTPC	856.40
MNHC	VACH	910.04
MNHC	VAFH	805.62
MNHC	VAHD	841.35
MNHC	VAMC	841.35
MNHC	VAMV	841.35
MNHC	VANG	910.04
MNHC	VAUV	784.05
MNHC	VTMC	854.71
MNHC	WACH	1210.26
MNHC	WASH	1011.53
MNHC	WASM	1210.26
MNHC	WAUW	1210.26
MNHC	WAVM	1210.26
MNHC	WICH	259.17
MNHC	WISE	259.17
MNHC	WISL	259.17
MNHC	WIUW	203.00
MNHC	WVCA	655.79
MNHC	WVWU	672.18
MNMC	ALCH	684.34
MNMC	ALUA	684.34
MNMC	ALVA	684.34
MNMC	ARBH	557.69
MNMC	ARCH	557.69
MNMC	ARUA	557.69
MNMC	AZCH	1113.22
MNMC	AZGS	1113.22
MNMC	AZMC	1113.22
MNMC	AZSJ	1113.22
MNMC	AZUA	1122.10
MNMC	CACH	1340.11
MNMC	CACL	1336.83
MNMC	CACS	1336.83
MNMC	CAGH	1340.09
MNMC	CAHP	1323.01
MNMC	CAIM	1329.84
MNMC	CALA	1348.25
MNMC	CALL	1296.58
MNMC	CAMB	1403.18
MNMC	CAPC	1400.66
MNMC	CAPM	1403.18
MNMC	CASD	1340.09
MNMC	CASF	1403.18
MNMC	CASG	1343.53
MNMC	CASH	1340.11
MNMC	CASJ	1329.84
MNMC	CASM	1343.53
MNMC	CASU	1401.57
MNMC	CAUC	1336.83
MNMC	CAUH	1336.83
MNMC	COCH	609.61
MNMC	COPM	615.87
MNMC	COSL	615.87
MNMC	COUC	609.61
MNMC	CTHH	879.04
MNMC	CTYN	876.67
MNMC	DCCH	758.67
MNMC	DCGU	758.67
MNMC	DCGW	758.67
MNMC	DCWH	758.67
MNMC	DCWR	753.71
MNMC	DEAI	797.76
MNMC	DECC	790.71
MNMC	FLAC	1085.95
MNMC	FLCC	1226.93
MNMC	FLFH	1072.13
MNMC	FLHM	1045.24
MNMC	FLJD	1237.61
MNMC	FLJM	1249.42
MNMC	FLLM	1075.08
MNMC	FLMR	1237.61
MNMC	FLSH	854.82
MNMC	FLSL	970.26
MNMC	FLTG	1079.94
MNMC	FLUF	990.22
MNMC	GAEH	723.09
MNMC	GAEM	723.09
MNMC	GAMC	801.14
MNMC	GAPH	723.09
MNMC	HIQM	3480.13
MNMC	IAIM	155.16
MNMC	IAIV	147.82
MNMC	IAVA	147.82
MNMC	ILCH	249.51
MNMC	ILCM	248.91
MNMC	ILLU	240.61
MNMC	ILMM	283.47
MNMC	ILNM	248.91
MNMC	ILPL	248.91
MNMC	ILSF	237.34
MNMC	ILUC	248.91
MNMC	ILUI	248.91
MNMC	ILVA	241.61
MNMC	INIM	380.57
MNMC	INSV	380.57
MNMC	KSUK	310.73
MNMC	KYJH	460.49
MNMC	KYKC	460.49
MNMC	KYUK	508.97
MNMC	LACH	852.00
MNMC	LAOF	852.00
MNMC	LATU	849.84
MNMC	LAWK	694.48
MNMC	MABI	940.64
MNMC	MABS	878.23
MNMC	MABU	940.64
MNMC	MACH	940.64
MNMC	MALC	932.76
MNMC	MAMG	940.64
MNMC	MANM	940.64
MNMC	MAPB	940.64
MNMC	MAUM	909.91
MNMC	MDJH	765.08
MNMC	MDUM	765.08
MNMC	MEMC	960.01
MNMC	MIBH	417.97
MNMC	MICH	424.84
MNMC	MIDV	302.99
MNMC	MIHF	424.84
MNMC	MISH	302.99
MNMC	MISJ	424.84
MNMC	MISM	302.99
MNMC	MIUM	396.02
MNMC	MNAN	66.86
MNMC	MNCM	66.86
MNMC	MNHC	66.86
MNMC	MNUM	66.86
MNMC	MOBH	340.10
MNMC	MOCG	340.10
MNMC	MOCH	340.10
MNMC	MOCM	310.82
MNMC	MOLH	310.82
MNMC	MORH	310.82
MNMC	MOSL	340.10
MNMC	MOUM	304.90
MNMC	MSUM	712.80
MNMC	NCBG	735.37
MNMC	NCCM	752.89
MNMC	NCDU	787.31
MNMC	NCEC	858.56
MNMC	NCMH	785.13
MNMC	NDMC	388.68
MNMC	NDSL	250.36
MNMC	NECH	226.30
MNMC	NEUN	226.30
MNMC	NHDH	874.47
MNMC	NJBI	833.94
MNMC	NJHK	836.54
MNMC	NJLL	810.96
MNMC	NJRW	827.18
MNMC	NJSB	826.61
MNMC	NJUH	833.94
MNMC	NMAQ	847.07
MNMC	NMPH	847.07
MNMC	NVUM	1140.10
MNMC	NYAM	820.26
MNMC	NYCC	849.14
MNMC	NYCP	841.54
MNMC	NYDS	845.18
MNMC	NYEC	595.99
MNMC	NYFL	647.63
MNMC	NYMA	844.31
MNMC	NYMS	841.54
MNMC	NYNS	853.04
MNMC	NYNY	841.54
MNMC	NYSB	874.47
MNMC	NYUC	841.54
MNMC	NYUM	712.21
MNMC	NYVA	844.31
MNMC	NYWC	844.35
MNMC	OHCC	498.45
MNMC	OHCH	487.70
MNMC	OHCM	463.72
MNMC	OHCO	418.14
MNMC	OHOU	487.70
MNMC	OHTC	463.72
MNMC	OHUC	463.72
MNMC	OHUH	498.45
MNMC	OKBC	564.26
MNMC	OKCM	564.26
MNMC	OKMD	564.26
MNMC	OKSJ	499.84
MNMC	ORGS	1284.70
MNMC	ORSV	1284.70
MNMC	ORUO	1284.70
MNMC	ORVA	1284.70
MNMC	PAAE	808.93
MNMC	PAAG	594.65
MNMC	PACH	594.65
MNMC	PACP	808.93
MNMC	PAGM	724.84
MNMC	PAHE	738.20
MNMC	PAHH	728.71
MNMC	PAHM	808.93
MNMC	PALV	781.18
MNMC	PAPH	554.69
MNMC	PAPT	594.65
MNMC	PASC	808.93
MNMC	PATJ	808.93
MNMC	PATU	808.93
MNMC	PAUP	808.93
MNMC	PAVA	594.65
MNMC	PRCC	2029.71
MNMC	PRSJ	2033.97
MNMC	RIRH	933.31
MNMC	SCCH	894.57
MNMC	SCLA	778.14
MNMC	SCMU	894.57
MNMC	SCPG	721.54
MNMC	SDMK	187.31
MNMC	SDSV	187.31
MNMC	TNBM	545.11
MNMC	TNEM	632.81
MNMC	TNLB	545.11
MNMC	TNMH	545.11
MNMC	TNST	539.77
MNMC	TNUK	623.48
MNMC	TNVU	539.77
MNMC	TXAS	714.89
MNMC	TXBC	923.72
MNMC	TXCF	714.89
MNMC	TXCM	705.93
MNMC	TXCT	864.00
MNMC	TXDC	1006.04
MNMC	TXDL	864.00
MNMC	TXDM	864.00
MNMC	TXDR	1100.74
MNMC	TXDS	864.00
MNMC	TXFW	714.89
MNMC	TXHD	705.93
MNMC	TXHH	868.57
MNMC	TXHI	868.57
MNMC	TXHS	923.72
MNMC	TXJS	891.67
MNMC	TXLM	764.93
MNMC	TXLP	990.11
MNMC	TXMC	705.93
MNMC	TXMH	868.57
MNMC	TXPL	714.89
MNMC	TXPM	705.93
MNMC	TXSP	705.93
MNMC	TXSW	810.56
MNMC	TXTC	868.57
MNMC	TXTX	705.93
MNMC	TXUC	923.72
MNMC	TXVA	868.57
MNMC	UTLD	884.02
MNMC	UTMC	882.09
MNMC	UTPC	882.09
MNMC	VACH	854.19
MNMC	VAFH	753.54
MNMC	VAHD	785.55
MNMC	VAMC	785.55
MNMC	VAMV	785.55
MNMC	VANG	854.19
MNMC	VAUV	728.02
MNMC	VTMC	827.37
MNMC	WACH	1261.57
MNMC	WASH	1062.90
MNMC	WASM	1261.57
MNMC	WAUW	1261.57
MNMC	WAVM	1261.57
MNMC	WICH	207.06
MNMC	WISE	207.06
MNMC	WISL	207.06
MNMC	WIUW	145.76
MNMC	WVCA	596.08
MNMC	WVWU	618.47
MNUM	ALCH	750.86
MNUM	ALUA	750.86
MNUM	ALVA	750.86
MNUM	ARBH	616.60
MNUM	ARCH	616.60
MNUM	ARUA	616.60
MNUM	AZCH	1112.21
MNUM	AZGS	1112.21
MNUM	AZMC	1112.21
MNUM	AZSJ	1112.21
MNUM	AZUA	1126.66
MNUM	CACH	1331.66
MNUM	CACL	1323.47
MNUM	CACS	1323.47
MNUM	CAGH	1331.16
MNUM	CAHP	1309.82
MNUM	CAIM	1317.72
MNUM	CALA	1335.27
MNUM	CALL	1284.69
MNUM	CAMB	1375.58
MNUM	CAPC	1374.12
MNUM	CAPM	1375.58
MNUM	CASD	1331.16
MNUM	CASF	1375.58
MNUM	CASG	1314.80
MNUM	CASH	1331.66
MNUM	CASJ	1317.72
MNUM	CASM	1314.80
MNUM	CASU	1375.07
MNUM	CAUC	1323.47
MNUM	CAUH	1323.47
MNUM	COCH	601.61
MNUM	COPM	607.46
MNUM	COSL	607.46
MNUM	COUC	601.61
MNUM	CTHH	916.84
MNUM	CTYN	916.28
MNUM	DCCH	810.55
MNUM	DCGU	810.55
MNUM	DCGW	810.55
MNUM	DCWH	810.55
MNUM	DCWR	805.41
MNUM	DEAI	845.26
MNUM	DECC	838.65
MNUM	FLAC	1152.80
MNUM	FLCC	1293.76
MNUM	FLFH	1138.92
MNUM	FLHM	1111.89
MNUM	FLJD	1304.43
MNUM	FLJM	1316.25
MNUM	FLLM	1141.91
MNUM	FLMR	1304.43
MNUM	FLSH	920.33
MNUM	FLSL	1036.89
MNUM	FLTG	1146.80
MNUM	FLUF	1057.05
MNUM	GAEH	789.85
MNUM	GAEM	789.85
MNUM	GAMC	866.96
MNUM	GAPH	789.85
MNUM	HIQM	3446.88
MNUM	IAIM	204.40
MNUM	IAIV	213.27
MNUM	IAVA	213.27
MNUM	ILCH	310.53
MNUM	ILCM	308.75
MNUM	ILLU	301.05
MNUM	ILMM	350.24
MNUM	ILNM	308.75
MNUM	ILPL	308.75
MNUM	ILSF	304.15
MNUM	ILUC	308.75
MNUM	ILUI	308.75
MNUM	ILVA	302.18
MNUM	INIM	444.24
MNUM	INSV	444.24
MNUM	KSUK	357.65
MNUM	KYJH	525.91
MNUM	KYKC	525.91
MNUM	KYUK	573.20
MNUM	LACH	914.24
MNUM	LAOF	914.24
MNUM	LATU	911.95
MNUM	LAWK	749.52
MNUM	MABI	975.10
MNUM	MABS	914.74
MNUM	MABU	975.10
MNUM	MACH	975.10
MNUM	MALC	966.79
MNUM	MAMG	975.10
MNUM	MANM	975.10
MNUM	MAPB	975.10
MNUM	MAUM	945.24
MNUM	MDJH	815.27
MNUM	MDUM	815.27
MNUM	MEMC	989.29
MNUM	MIBH	463.93
MNUM	MICH	471.61
MNUM	MIDV	350.09
MNUM	MIHF	471.61
MNUM	MISH	350.09
MNUM	MISJ	471.61
MNUM	MISM	350.09
MNUM	MIUM	444.30
MNUM	MNAN	0.00
MNUM	MNCM	0.00
MNUM	MNHC	0.00
MNUM	MNMC	66.86
MNUM	MOBH	405.67
MNUM	MOCG	405.67
MNUM	MOCH	405.67
MNUM	MOCM	358.09
MNUM	MOLH	358.09
MNUM	MORH	358.09
MNUM	MOSL	405.67
MNUM	MOUM	364.56
MNUM	MSUM	775.49
MNUM	NCBG	797.29
MNUM	NCCM	816.51
MNUM	NCDU	847.84
MNUM	NCEC	917.92
MNUM	NCMH	845.96
MNUM	NDMC	333.07
MNUM	NDSL	186.40
MNUM	NECH	252.38
MNUM	NEUN	252.38
MNUM	NHDH	904.85
MNUM	NJBI	876.70
MNUM	NJHK	878.65
MNUM	NJLL	857.35
MNUM	NJRW	871.07
MNUM	NJSB	869.31
MNUM	NJUH	876.70
MNUM	NMAQ	854.12
MNUM	NMPH	854.12
MNUM	NVUM	1125.72
MNUM	NYAM	855.56
MNUM	NYCC	891.63
MNUM	NYCP	884.21
MNUM	NYDS	888.00
MNUM	NYEC	634.44
MNUM	NYFL	683.61
MNUM	NYMA	886.41
MNUM	NYMS	884.21
MNUM	NYNS	895.13
MNUM	NYNY	884.21
MNUM	NYSB	915.59
MNUM	NYUC	884.21
MNUM	NYUM	747.59
MNUM	NYVA	886.41
MNUM	NYWC	885.55
MNUM	OHCC	547.52
MNUM	OHCH	545.25
MNUM	OHCM	526.15
MNUM	OHCO	469.61
MNUM	OHOU	545.25
MNUM	OHTC	526.15
MNUM	OHUC	526.15
MNUM	OHUH	547.52
MNUM	OKBC	603.46
MNUM	OKCM	603.46
MNUM	OKMD	603.46
MNUM	OKSJ	544.56
MNUM	ORGS	1237.98
MNUM	ORSV	1237.98
MNUM	ORUO	1237.98
MNUM	ORVA	1237.98
MNUM	PAAE	855.34
MNUM	PAAG	645.59
MNUM	PACH	645.59
MNUM	PACP	855.34
MNUM	PAGM	769.39
MNUM	PAHE	785.25
MNUM	PAHH	776.11
MNUM	PAHM	855.34
MNUM	PALV	825.77
MNUM	PAPH	598.36
MNUM	PAPT	645.59
MNUM	PASC	855.34
MNUM	PATJ	855.34
MNUM	PATU	855.34
MNUM	PAUP	855.34
MNUM	PAVA	645.59
MNUM	PRCC	2093.20
MNUM	PRSJ	2097.44
MNUM	RIRH	969.88
MNUM	SCCH	959.44
MNUM	SCLA	842.19
MNUM	SCMU	959.44
MNUM	SCPG	786.86
MNUM	SDMK	172.08
MNUM	SDSV	172.08
MNUM	TNBM	609.02
MNUM	TNEM	699.58
MNUM	TNLB	609.02
MNUM	TNMH	609.02
MNUM	TNST	606.63
MNUM	TNUK	689.19
MNUM	TNVU	606.63
MNUM	TXAS	758.77
MNUM	TXBC	967.26
MNUM	TXCF	758.77
MNUM	TXCM	751.57
MNUM	TXCT	908.93
MNUM	TXDC	1053.53
MNUM	TXDL	908.93
MNUM	TXDM	908.93
MNUM	TXDR	1147.23
MNUM	TXDS	908.93
MNUM	TXFW	758.77
MNUM	TXHD	751.57
MNUM	TXHH	920.17
MNUM	TXHI	920.17
MNUM	TXHS	967.26
MNUM	TXJS	944.80
MNUM	TXLM	791.58
MNUM	TXLP	1006.88
MNUM	TXMC	751.57
MNUM	TXMH	920.17
MNUM	TXPL	758.77
MNUM	TXPM	751.57
MNUM	TXSP	751.57
MNUM	TXSW	855.84
MNUM	TXTC	920.17
MNUM	TXTX	751.57
MNUM	TXUC	967.26
MNUM	TXVA	920.17
MNUM	UTLD	858.70
MNUM	UTMC	856.40
MNUM	UTPC	856.40
MNUM	VACH	910.04
MNUM	VAFH	805.62
MNUM	VAHD	841.35
MNUM	VAMC	841.35
MNUM	VAMV	841.35
MNUM	VANG	910.04
MNUM	VAUV	784.05
MNUM	VTMC	854.71
MNUM	WACH	1210.26
MNUM	WASH	1011.53
MNUM	WASM	1210.26
MNUM	WAUW	1210.26
MNUM	WAVM	1210.26
MNUM	WICH	259.17
MNUM	WISE	259.17
MNUM	WISL	259.17
MNUM	WIUW	203.00
MNUM	WVCA	655.79
MNUM	WVWU	672.18
MOBH	ALCH	348.28
MOBH	ALUA	348.28
MOBH	ALVA	348.28
MOBH	ARBH	254.28
MOBH	ARCH	254.28
MOBH	ARUA	254.28
MOBH	AZCH	1105.21
MOBH	AZGS	1105.21
MOBH	AZMC	1105.21
MOBH	AZSJ	1105.21
MOBH	AZUA	1085.37
MOBH	CACH	1358.63
MOBH	CACL	1380.10
MOBH	CACS	1380.10
MOBH	CAGH	1360.98
MOBH	CAHP	1365.92
MOBH	CAIM	1367.17
MOBH	CALA	1389.15
MOBH	CALL	1334.07
MOBH	CAMB	1515.30
MOBH	CAPC	1507.52
MOBH	CAPM	1515.30
MOBH	CASD	1360.98
MOBH	CASF	1515.30
MOBH	CASG	1463.17
MOBH	CASH	1358.63
MOBH	CASJ	1367.17
MOBH	CASM	1463.17
MOBH	CASU	1508.25
MOBH	CAUC	1380.10
MOBH	CAUH	1380.10
MOBH	COCH	684.60
MOBH	COPM	691.71
MOBH	COSL	691.71
MOBH	COUC	684.60
MOBH	CTHH	823.74
MOBH	CTYN	810.11
MOBH	DCCH	616.23
MOBH	DCGU	616.23
MOBH	DCGW	616.23
MOBH	DCWH	616.23
MOBH	DCWR	613.31
MOBH	DEAI	684.81
MOBH	DECC	675.28
MOBH	FLAC	754.53
MOBH	FLCC	901.02
MOBH	FLFH	748.98
MOBH	FLHM	726.85
MOBH	FLJD	912.59
MOBH	FLJM	923.56
MOBH	FLLM	743.35
MOBH	FLMR	912.59
MOBH	FLSH	514.73
MOBH	FLSL	653.19
MOBH	FLTG	749.68
MOBH	FLUF	665.91
MOBH	GAEH	406.27
MOBH	GAEM	406.27
MOBH	GAMC	505.13
MOBH	GAPH	406.27
MOBH	HIQM	3592.99
MOBH	IAIM	237.77
MOBH	IAIV	192.42
MOBH	IAVA	192.42
MOBH	ILCH	216.37
MOBH	ILCM	227.94
MOBH	ILLU	223.10
MOBH	ILMM	74.86
MOBH	ILNM	227.94
MOBH	ILPL	227.94
MOBH	ILSF	127.26
MOBH	ILUC	227.94
MOBH	ILUI	227.94
MOBH	ILVA	221.86
MOBH	INIM	199.94
MOBH	INSV	199.94
MOBH	KSUK	209.59
MOBH	KYJH	209.83
MOBH	KYKC	209.83
MOBH	KYUK	270.68
MOBH	LACH	520.10
MOBH	LAOF	520.10
MOBH	LATU	518.51
MOBH	LAWK	406.51
MOBH	MABI	900.61
MOBH	MABS	831.10
MOBH	MABU	900.61
MOBH	MACH	900.61
MOBH	MALC	895.98
MOBH	MAMG	900.61
MOBH	MANM	900.61
MOBH	MAPB	900.61
MOBH	MAUM	867.20
MOBH	MDJH	635.40
MOBH	MDUM	635.40
MOBH	MEMC	948.78
MOBH	MIBH	396.54
MOBH	MICH	395.07
MOBH	MIDV	331.96
MOBH	MIHF	395.07
MOBH	MISH	331.96
MOBH	MISJ	395.07
MOBH	MISM	331.96
MOBH	MIUM	367.32
MOBH	MNAN	405.67
MOBH	MNCM	405.67
MOBH	MNHC	405.67
MOBH	MNMC	340.10
MOBH	MNUM	405.67
MOBH	MOCG	0.00
MOBH	MOCH	0.00
MOBH	MOCM	207.26
MOBH	MOLH	207.26
MOBH	MORH	207.26
MOBH	MOSL	0.00
MOBH	MOUM	102.26
MOBH	MSUM	380.38
MOBH	NCBG	498.61
MOBH	NCCM	493.18
MOBH	NCDU	561.97
MOBH	NCEC	639.92
MOBH	NCMH	556.65
MOBH	NDMC	677.50
MOBH	NDSL	574.57
MOBH	NECH	308.38
MOBH	NEUN	308.38
MOBH	NHDH	864.13
MOBH	NJBI	750.68
MOBH	NJHK	757.39
MOBH	NJLL	704.77
MOBH	NJRW	736.89
MOBH	NJSB	744.51
MOBH	NJUH	750.68
MOBH	NMAQ	818.54
MOBH	NMPH	818.54
MOBH	NVUM	1197.20
MOBH	NYAM	786.21
MOBH	NYCC	766.20
MOBH	NYCP	758.13
MOBH	NYDS	760.43
MOBH	NYEC	574.52
MOBH	NYFL	632.09
MOBH	NYMA	764.54
MOBH	NYMS	758.13
MOBH	NYNS	772.44
MOBH	NYNY	758.13
MOBH	NYSB	798.33
MOBH	NYUC	758.13
MOBH	NYUM	690.60
MOBH	NYVA	764.54
MOBH	NYWC	770.45
MOBH	OHCC	427.07
MOBH	OHCH	343.85
MOBH	OHCM	267.25
MOBH	OHCO	355.55
MOBH	OHOU	343.85
MOBH	OHTC	267.25
MOBH	OHUC	267.25
MOBH	OHUH	427.07
MOBH	OKBC	399.17
MOBH	OKCM	399.17
MOBH	OKMD	399.17
MOBH	OKSJ	314.30
MOBH	ORGS	1495.95
MOBH	ORSV	1495.95
MOBH	ORUO	1495.95
MOBH	ORVA	1495.95
MOBH	PAAE	702.77
MOBH	PAAG	485.00
MOBH	PACH	485.00
MOBH	PACP	702.77
MOBH	PAGM	641.90
MOBH	PAHE	635.62
MOBH	PAHH	624.76
MOBH	PAHM	702.77
MOBH	PALV	690.99
MOBH	PAPH	507.92
MOBH	PAPT	485.00
MOBH	PASC	702.77
MOBH	PATJ	702.77
MOBH	PATU	702.77
MOBH	PAUP	702.77
MOBH	PAVA	485.00
MOBH	PRCC	1745.69
MOBH	PRSJ	1750.10
MOBH	RIRH	881.03
MOBH	SCCH	610.55
MOBH	SCLA	510.92
MOBH	SCMU	610.55
MOBH	SCPG	438.42
MOBH	SDMK	418.30
MOBH	SDSV	418.30
MOBH	TNBM	209.41
MOBH	TNEM	318.52
MOBH	TNLB	209.41
MOBH	TNMH	209.41
MOBH	TNST	220.40
MOBH	TNUK	339.90
MOBH	TNVU	220.40
MOBH	TXAS	495.92
MOBH	TXBC	690.08
MOBH	TXCF	495.92
MOBH	TXCM	476.89
MOBH	TXCT	625.95
MOBH	TXDC	746.41
MOBH	TXDL	625.95
MOBH	TXDM	625.95
MOBH	TXDR	843.18
MOBH	TXDS	625.95
MOBH	TXFW	495.92
MOBH	TXHD	476.89
MOBH	TXHH	591.71
MOBH	TXHI	591.71
MOBH	TXHS	690.08
MOBH	TXJS	605.27
MOBH	TXLM	641.38
MOBH	TXLP	898.80
MOBH	TXMC	476.89
MOBH	TXMH	591.71
MOBH	TXPL	495.92
MOBH	TXPM	476.89
MOBH	TXSP	476.89
MOBH	TXSW	574.20
MOBH	TXTC	591.71
MOBH	TXTX	476.89
MOBH	TXUC	690.08
MOBH	TXVA	591.71
MOBH	UTLD	1009.07
MOBH	UTMC	1009.00
MOBH	UTPC	1009.00
MOBH	VACH	668.70
MOBH	VAFH	609.98
MOBH	VAHD	606.60
MOBH	VAMC	606.60
MOBH	VAMV	606.60
MOBH	VANG	668.70
MOBH	VAUV	553.17
MOBH	VTMC	838.61
MOBH	WACH	1496.78
MOBH	WASH	1302.97
MOBH	WASM	1496.78
MOBH	WAUW	1496.78
MOBH	WAVM	1496.78
MOBH	WICH	284.68
MOBH	WISE	284.68
MOBH	WISL	284.68
MOBH	WIUW	269.79
MOBH	WVCA	402.83
MOBH	WVWU	480.76
MOCG	ALCH	348.28
MOCG	ALUA	348.28
MOCG	ALVA	348.28
MOCG	ARBH	254.28
MOCG	ARCH	254.28
MOCG	ARUA	254.28
MOCG	AZCH	1105.21
MOCG	AZGS	1105.21
MOCG	AZMC	1105.21
MOCG	AZSJ	1105.21
MOCG	AZUA	1085.37
MOCG	CACH	1358.63
MOCG	CACL	1380.10
MOCG	CACS	1380.10
MOCG	CAGH	1360.98
MOCG	CAHP	1365.92
MOCG	CAIM	1367.17
MOCG	CALA	1389.15
MOCG	CALL	1334.07
MOCG	CAMB	1515.30
MOCG	CAPC	1507.52
MOCG	CAPM	1515.30
MOCG	CASD	1360.98
MOCG	CASF	1515.30
MOCG	CASG	1463.17
MOCG	CASH	1358.63
MOCG	CASJ	1367.17
MOCG	CASM	1463.17
MOCG	CASU	1508.25
MOCG	CAUC	1380.10
MOCG	CAUH	1380.10
MOCG	COCH	684.60
MOCG	COPM	691.71
MOCG	COSL	691.71
MOCG	COUC	684.60
MOCG	CTHH	823.74
MOCG	CTYN	810.11
MOCG	DCCH	616.23
MOCG	DCGU	616.23
MOCG	DCGW	616.23
MOCG	DCWH	616.23
MOCG	DCWR	613.31
MOCG	DEAI	684.81
MOCG	DECC	675.28
MOCG	FLAC	754.53
MOCG	FLCC	901.02
MOCG	FLFH	748.98
MOCG	FLHM	726.85
MOCG	FLJD	912.59
MOCG	FLJM	923.56
MOCG	FLLM	743.35
MOCG	FLMR	912.59
MOCG	FLSH	514.73
MOCG	FLSL	653.19
MOCG	FLTG	749.68
MOCG	FLUF	665.91
MOCG	GAEH	406.27
MOCG	GAEM	406.27
MOCG	GAMC	505.13
MOCG	GAPH	406.27
MOCG	HIQM	3592.99
MOCG	IAIM	237.77
MOCG	IAIV	192.42
MOCG	IAVA	192.42
MOCG	ILCH	216.37
MOCG	ILCM	227.94
MOCG	ILLU	223.10
MOCG	ILMM	74.86
MOCG	ILNM	227.94
MOCG	ILPL	227.94
MOCG	ILSF	127.26
MOCG	ILUC	227.94
MOCG	ILUI	227.94
MOCG	ILVA	221.86
MOCG	INIM	199.94
MOCG	INSV	199.94
MOCG	KSUK	209.59
MOCG	KYJH	209.83
MOCG	KYKC	209.83
MOCG	KYUK	270.68
MOCG	LACH	520.10
MOCG	LAOF	520.10
MOCG	LATU	518.51
MOCG	LAWK	406.51
MOCG	MABI	900.61
MOCG	MABS	831.10
MOCG	MABU	900.61
MOCG	MACH	900.61
MOCG	MALC	895.98
MOCG	MAMG	900.61
MOCG	MANM	900.61
MOCG	MAPB	900.61
MOCG	MAUM	867.20
MOCG	MDJH	635.40
MOCG	MDUM	635.40
MOCG	MEMC	948.78
MOCG	MIBH	396.54
MOCG	MICH	395.07
MOCG	MIDV	331.96
MOCG	MIHF	395.07
MOCG	MISH	331.96
MOCG	MISJ	395.07
MOCG	MISM	331.96
MOCG	MIUM	367.32
MOCG	MNAN	405.67
MOCG	MNCM	405.67
MOCG	MNHC	405.67
MOCG	MNMC	340.10
MOCG	MNUM	405.67
MOCG	MOBH	0.00
MOCG	MOCH	0.00
MOCG	MOCM	207.26
MOCG	MOLH	207.26
MOCG	MORH	207.26
MOCG	MOSL	0.00
MOCG	MOUM	102.26
MOCG	MSUM	380.38
MOCG	NCBG	498.61
MOCG	NCCM	493.18
MOCG	NCDU	561.97
MOCG	NCEC	639.92
MOCG	NCMH	556.65
MOCG	NDMC	677.50
MOCG	NDSL	574.57
MOCG	NECH	308.38
MOCG	NEUN	308.38
MOCG	NHDH	864.13
MOCG	NJBI	750.68
MOCG	NJHK	757.39
MOCG	NJLL	704.77
MOCG	NJRW	736.89
MOCG	NJSB	744.51
MOCG	NJUH	750.68
MOCG	NMAQ	818.54
MOCG	NMPH	818.54
MOCG	NVUM	1197.20
MOCG	NYAM	786.21
MOCG	NYCC	766.20
MOCG	NYCP	758.13
MOCG	NYDS	760.43
MOCG	NYEC	574.52
MOCG	NYFL	632.09
MOCG	NYMA	764.54
MOCG	NYMS	758.13
MOCG	NYNS	772.44
MOCG	NYNY	758.13
MOCG	NYSB	798.33
MOCG	NYUC	758.13
MOCG	NYUM	690.60
MOCG	NYVA	764.54
MOCG	NYWC	770.45
MOCG	OHCC	427.07
MOCG	OHCH	343.85
MOCG	OHCM	267.25
MOCG	OHCO	355.55
MOCG	OHOU	343.85
MOCG	OHTC	267.25
MOCG	OHUC	267.25
MOCG	OHUH	427.07
MOCG	OKBC	399.17
MOCG	OKCM	399.17
MOCG	OKMD	399.17
MOCG	OKSJ	314.30
MOCG	ORGS	1495.95
MOCG	ORSV	1495.95
MOCG	ORUO	1495.95
MOCG	ORVA	1495.95
MOCG	PAAE	702.77
MOCG	PAAG	485.00
MOCG	PACH	485.00
MOCG	PACP	702.77
